from_stop_id,to_stop_id,transfer_type,min_transfer_time
3807584,1733,2,220
3765206,2312,2,184
2219,1166835,2,180
2040,5138050,2,277
5682061,2219,2,207
1824,4726761,2,238
3807629,2374,2,222
1824,4726762,2,251
4726733,2411,2,229
4028974,5138207,2,207
3765429,1733,2,211
5688902,2110,2,223
1845,3813107,2,226
2413,5221739,2,225
2033,4211800,2,214
1828,3764672,2,190
1735,4889619,2,202
3807629,1764,2,222
2411,4036994,2,221
2411,5289154,2,197
2212,4036859,2,282
2374,4726927,2,210
2213,1957,2,184
3747907,1957,2,205
1653,2312,2,80
2159,4770165,2,253
2413,4036891,2,216
2413,4036892,2,216
2411,4036995,2,197
2413,4036893,2,208
5688897,1655,2,225
2502,4036880,2,256
1824,3813156,2,251
5018386,2219,2,216
5688901,2110,2,212
1729,4037041,2,215
1765,2374,2,79
2478,4036850,2,206
1953,5747232,2,209
2110,4211801,2,212
1953,5747233,2,255
2478,4036851,2,262
1953,5747231,2,208
1677,2488,2,63
1692,5138188,2,230
1692,5138189,2,256
2110,4211808,2,229
3812929,1733,2,229
1729,3764814,2,212
1998,1996,2,145
3765430,1733,2,226
3764699,2159,2,195
4037295,1731,2,279
2208,2209,2,100
2159,3893502,2,211
2159,3893503,2,216
1729,5289098,2,201
2159,3893504,2,222
5018334,2487,2,246
5018330,2208,2,185
2413,5370720,2,220
1824,5289107,2,280
3764439,2185,2,261
2363,5151510,2,235
2363,5151511,2,254
1824,5289109,2,254
2413,4472978,2,216
2076,1953,2,83
2061,2086,2,104
1824,5289108,2,251
1733,4036994,2,221
2159,3893505,2,214
2413,4472979,2,216
1996,4036884,2,270
1996,4036885,2,197
3754274,2159,2,253
1996,4036883,2,279
1733,4036995,2,197
1721,5289155,2,285
3764785,2363,2,205
2363,5151512,2,229
5709975,1729,2,212
6114732,2219,2,256
4009620,2363,2,280
3765429,2411,2,211
3747908,1953,2,225
4726740,1964,2,256
2208,3666772,2,213
2413,5221740,2,220
1729,3893354,2,212
5709997,1655,2,257
5018330,1953,2,185
1964,1166835,2,180
2525,5138190,2,261
1731,3442465,2,286
2525,5138191,2,188
2061,4036856,2,212
1964,1166834,2,180
3754199,1996,2,211
2040,5121396,2,195
2153,4036980,2,257
2040,5121399,2,253
2040,5121397,2,197
4009619,2363,2,252
2159,4770193,2,277
3764757,1824,2,225
5688896,1668,2,262
4009618,2363,2,228
5710037,2219,2,243
5682054,2185,2,270
1828,3764630,2,190
2442,3887777,2,232
1828,3764631,2,243
2442,3887776,2,279
1964,4036648,2,216
1964,4036649,2,254
2185,4770170,2,270
2185,4770171,2,261
5018331,1953,2,254
2219,6114730,2,265
1692,4472996,2,191
1765,1764,2,103
3765249,1721,2,196
1692,4472991,2,192
3764748,1824,2,205
1729,3687471,2,156
2363,3887812,2,238
2413,3763974,2,216
2413,3763975,2,216
4473150,1824,2,209
1996,4770192,2,210
2208,4035815,2,209
2208,3666562,2,194
2208,4035816,2,209
2208,3666561,2,213
2502,3764993,2,192
2219,6114729,2,265
3764791,2159,2,195
2535,2279,2,170
2185,5138195,2,223
4016692,1742,2,214
4726708,1733,2,229
2208,4035817,2,255
2185,5138194,2,197
2185,5138193,2,270
2185,5138192,2,279
5688907,2208,2,225
